SiteID,852124,Site Timezone,-7,Data Timezone,-7,Longitude,-105.217559814,Latitude,39.7592353821
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C),air pressure at 100m (Pa)
2014,3,24,16,30,2.09,52.58,5.09,80750
2014,3,24,17,30,2.0100000000000002,44.83,5.0600000000000005,80780
2014,3,24,18,30,0.92,57.28,5.03,80800
2014,3,24,19,30,0.65,315.71,4.99,80800
2014,3,24,20,30,0.43,299.09000000000003,4.8,80810
2014,3,24,21,30,3.52,13.66,4.71,80880
2014,3,24,22,30,9.26,356.40000000000003,2.0300000000000002,80950
2014,3,24,23,30,6.24,2.24,1.22,80990
2014,3,25,0,30,4.29,5.91,0.78,81020
2014,3,25,1,30,3.45,17.75,0.43,81030
2014,3,25,2,30,2.49,23.51,0.14,81000
2014,3,25,3,30,1.82,26.51,-0.04,80960
2014,3,25,4,30,0.89,58.86,-0.04,80950
2014,3,25,5,30,0.17,221.33,-0.05,80940
2014,3,25,6,30,0.96,172.14000000000001,-0.07,80900
2014,3,25,7,30,2.29,130.31,0.4,80830
2014,3,25,8,30,2.21,112.06,1.6600000000000001,80770
2014,3,25,9,30,1.9000000000000001,101.9,3.54,80710
2014,3,25,10,30,2.1,95.15,5.58,80640
2014,3,25,11,30,1.48,91.89,7.890000000000001,80550
2014,3,25,12,30,2.2800000000000002,114.74000000000001,9.69,80470
2014,3,25,13,30,2.23,114.57000000000001,11.35,80410
2014,3,25,14,30,2.54,98.3,12.83,80310
2014,3,25,15,30,1.8,139.59,13.530000000000001,80210
2014,3,25,16,30,4.05,255.62,14.38,80160
2014,3,25,17,30,5.43,273.74,13.84,80100
2014,3,25,18,30,2.98,248.33,13.09,80050
2014,3,25,19,30,3.96,271.43,12.69,80010
2014,3,25,20,30,2.84,259.91,12.71,79950
2014,3,25,21,30,3.96,246.66,12.200000000000001,79920
2014,3,25,22,30,4.93,259.37,11.96,79850
2014,3,25,23,30,6.42,257.84000000000003,11.38,79770
2014,3,26,0,30,8.73,247.3,10.91,79690
2014,3,26,1,30,7.26,222.9,11.790000000000001,79680
2014,3,26,2,30,5.01,225.42000000000002,11.61,79600
2014,3,26,3,30,3.1,174.05,11.75,79510
2014,3,26,4,30,2.74,138.46,11.24,79480
2014,3,26,5,30,3.42,141.15,11.16,79470
2014,3,26,6,30,3.02,135.65,10.98,79410
2014,3,26,7,30,4.4,228.95000000000002,10.69,79340
2014,3,26,8,30,10.69,265.7,11.57,79300
2014,3,26,9,30,7.18,247.93,12.46,79300
2014,3,26,10,30,5.63,244.61,12.59,79230
2014,3,26,11,30,10.950000000000001,272.63,13.38,79170
2014,3,26,12,30,12.56,255.58,13.01,79050
2014,3,26,13,30,8.74,256.04,14.48,78960
2014,3,26,14,30,8.21,267.39,13.33,78910
2014,3,26,15,30,11.34,236.06,14.13,78810
2014,3,26,16,30,16.1,256.21,11.870000000000001,78760
2014,3,26,17,30,13.15,254.45000000000002,11.36,78730
2014,3,26,18,30,13.94,258.66,9.5,78790
2014,3,26,19,30,18.6,269.82,8.85,78690
2014,3,26,20,30,2.33,162.47,8.09,78810
2014,3,26,21,30,5.59,229.96,7.3100000000000005,78730
2014,3,26,22,30,3.06,82.37,7.76,78750
2014,3,26,23,30,3.3000000000000003,5.21,7.01,78740
2014,3,27,0,30,0.77,195.99,7.13,78740
2014,3,27,1,30,10.790000000000001,254.48000000000002,6.08,78770
2014,3,27,2,30,12.34,275.18,6.4,78870
2014,3,27,3,30,15.96,294.98,5.2700000000000005,78890
2014,3,27,4,30,15.1,302.57,5.19,79000
2014,3,27,5,30,14.16,284.39,5.57,79070
2014,3,27,6,30,7.04,253.37,4.39,79200
2014,3,27,7,30,16.55,291.03000000000003,4.65,79170
2014,3,27,8,30,11.72,302.62,5.05,79300
2014,3,27,9,30,14.34,300.03000000000003,5.55,79340
2014,3,27,10,30,11.870000000000001,307.75,6.16,79400
2014,3,27,11,30,7.91,325.53000000000003,6.99,79440
2014,3,27,12,30,6.3500000000000005,323.12,7.68,79480
2014,3,27,13,30,7.28,284.05,8.67,79490
2014,3,27,14,30,8.97,270.28000000000003,8.41,79510
2014,3,27,15,30,8.08,273.33,8.39,79500
2014,3,27,16,30,10.99,265.16,7.96,79470
2014,3,27,17,30,18.6,274.94,7.37,79450
2014,3,27,18,30,16.63,276.92,5.96,79580
2014,3,27,19,30,22.38,272.15,5.42,79570
2014,3,27,20,30,20.91,284.71,5.46,79570
2014,3,27,21,30,14.98,284.68,5.2700000000000005,79700
2014,3,27,22,30,2.19,75.18,5.43,79850
2014,3,27,23,30,3.94,46.93,4.97,79890
2014,3,28,0,30,1.99,2.44,4.4,80000
2014,3,28,1,30,6.5200000000000005,255.27,3.38,80110
2014,3,28,2,30,0.91,250.03,3.02,80060
2014,3,28,3,30,14.46,284.01,2.75,80060
2014,3,28,4,30,11.450000000000001,263.97,2.89,80100
2014,3,28,5,30,14.82,279.91,3.12,80150
2014,3,28,6,30,14.02,286.74,3.08,80230
2014,3,28,7,30,13.040000000000001,288.11,3.38,80280
2014,3,28,8,30,11.89,287.17,4.22,80340
2014,3,28,9,30,12.1,290.27,4.97,80410
2014,3,28,10,30,11.31,295.46,5.48,80430
2014,3,28,11,30,10.69,294.7,6.48,80420
2014,3,28,12,30,13.200000000000001,292.93,6.59,80450
2014,3,28,13,30,14.61,295.64,6.86,80490
2014,3,28,14,30,15.88,292.17,6.95,80530
2014,3,28,15,30,15.63,287.29,7.1000000000000005,80530
2014,3,28,16,30,14.06,285.42,6.7700000000000005,80580
2014,3,28,17,30,14.75,279.11,6.63,80620
2014,3,28,18,30,14.6,275.92,5.89,80690
2014,3,28,19,30,14.93,273.56,5.67,80740
2014,3,28,20,30,9.25,274.51,5.5200000000000005,80810
2014,3,28,21,30,12.35,276.56,5.58,80850
2014,3,28,22,30,11.27,268.89,5.53,80860
2014,3,28,23,30,11.84,270.32,5.5200000000000005,80870
2014,3,29,0,30,11.89,266.47,5.39,80860
2014,3,29,1,30,6.78,205.70000000000002,5.65,80890
2014,3,29,2,30,6.44,188.20000000000002,6,80870
2014,3,29,3,30,6.0600000000000005,218.73000000000002,5.7700000000000005,80800
2014,3,29,4,30,5.74,180.93,5.66,80830
2014,3,29,5,30,4.73,186.96,6.0200000000000005,80830
2014,3,29,6,30,1.56,172.12,6.3500000000000005,80810
2014,3,29,7,30,3.59,190.32,7.08,80780
2014,3,29,8,30,13.780000000000001,279.98,8.52,80670
2014,3,29,9,30,15.05,261.58,9.1,80700
2014,3,29,10,30,14.64,258.93,10.02,80660
2014,3,29,11,30,6.32,277.22,11.53,80640
2014,3,29,12,30,6.72,302.89,12.56,80540
2014,3,29,13,30,9.42,290.46,13.06,80500
2014,3,29,14,30,10.53,286.16,13.26,80470
2014,3,29,15,30,9.98,289.77,13.92,80380
2014,3,29,16,30,5.95,272.79,14.17,80350
2014,3,29,17,30,5.61,260.4,13.86,80360
2014,3,29,18,30,8.51,265.14,13.23,80360
2014,3,29,19,30,12.370000000000001,272.83,12.290000000000001,80360
2014,3,29,20,30,9.82,270.8,12.69,80360
2014,3,29,21,30,7.04,258.41,12.18,80310
2014,3,29,22,30,3.64,242.29,11.17,80320
2014,3,29,23,30,2.29,352.77,11.82,80290
2014,3,30,0,30,2.6,214.18,10.73,80240
2014,3,30,1,30,4.37,155.93,11.1,80230
2014,3,30,2,30,1.57,285.46,10.64,80200
2014,3,30,3,30,4.33,270.87,10.48,80120
2014,3,30,4,30,5.22,261.42,9.870000000000001,80090
2014,3,30,5,30,1.24,140.48,11.07,80070
2014,3,30,6,30,5.43,240.63,10.700000000000001,80030
2014,3,30,7,30,4.57,218.91,11.33,79990
2014,3,30,8,30,0.99,102.7,12.36,79960
2014,3,30,9,30,3.69,141.91,13.3,79900
2014,3,30,10,30,4.89,122.37,14.08,79820
2014,3,30,11,30,1.07,269.2,15.65,79710
2014,3,30,12,30,11.52,228.12,15.89,79640
2014,3,30,13,30,12.88,232.1,16.22,79560
2014,3,30,14,30,14.18,215.97,15.96,79470
2014,3,30,15,30,11.76,228.28,15.51,79410
2014,3,30,16,30,11.93,219.6,14.86,79360
2014,3,30,17,30,11.46,223.86,13.98,79300
2014,3,30,18,30,15.76,227.87,11.5,79340
2014,3,30,19,30,10.94,226.91,9.73,79290
2014,3,30,20,30,17.400000000000002,269.73,8.76,79210
2014,3,30,21,30,24.14,259.24,7.01,79220
2014,3,30,22,30,22.68,259.51,5.72,79120
2014,3,30,23,30,27.87,261.96,5.1000000000000005,78950
2014,3,31,0,30,31.29,267.08,4.89,78940
2014,3,31,1,30,31.94,274.87,4.65,78990
2014,3,31,2,30,27.41,279.92,4.58,79120
2014,3,31,3,30,25.51,281.89,4.24,79170
2014,3,31,4,30,25.240000000000002,281.08,3.8000000000000003,79290
2014,3,31,5,30,23.96,282.39,2.95,79420
2014,3,31,6,30,22.01,283.71,2.79,79530
2014,3,31,7,30,18.11,304.18,3.63,79630
2014,3,31,8,30,16.35,306.62,4.25,79760
2014,3,31,9,30,18.84,302.72,4.71,79870
2014,3,31,10,30,11.55,286.29,5.39,79960
2014,3,31,11,30,8.05,296.34000000000003,6.09,80060
2014,3,31,12,30,10.21,288.33,6.38,80050
2014,3,31,13,30,12.06,278.68,6.69,80070
2014,3,31,14,30,10.85,283.06,6.72,80120
2014,3,31,15,30,4.34,286.18,7.13,80160
2014,3,31,16,30,4.28,146.1,6.97,80180
2014,3,31,17,30,6.25,278.57,6.72,80190
2014,3,31,18,30,3.42,306.82,6.23,80240
2014,3,31,19,30,1.75,242.49,5.71,80260
2014,3,31,20,30,6.15,78.84,3.0700000000000003,80370
2014,3,31,21,30,3.95,60.52,2.17,80410
2014,3,31,22,30,2.56,57.85,1.3800000000000001,80370
2014,3,31,23,30,1.96,79.43,1.1,80330
2014,4,1,0,30,2.34,134.39000000000001,0.88,80300
2014,4,1,1,30,2.08,146.6,0.89,80240
2014,4,1,2,30,2.57,157.69,0.64,80150
2014,4,1,3,30,1.31,27.19,0.18,80040
2014,4,1,4,30,1.43,239.73000000000002,0.25,79960
2014,4,1,5,30,1.53,235.15,0.45,79890
2014,4,1,6,30,1.57,95.84,0.19,79850
2014,4,1,7,30,0.68,134.44,0.43,79790
2014,4,1,8,30,2.96,134.82,3.54,79730
2014,4,1,9,30,9.82,222.22,7.84,79680
2014,4,1,10,30,8.89,223.38,8.99,79620
2014,4,1,11,30,11.78,245.33,9.950000000000001,79600
2014,4,1,12,30,7.04,254.62,10.09,79580
2014,4,1,13,30,7.92,268.6,9.950000000000001,79590
2014,4,1,14,30,7.33,252.02,10.790000000000001,79560
2014,4,1,15,30,11.81,258.44,10.19,79590
2014,4,1,16,30,11.77,267.78000000000003,9.51,79590
2014,4,1,17,30,11.41,271.84000000000003,9.06,79610
2014,4,1,18,30,10.08,270.76,8.64,79660
2014,4,1,19,30,2.2600000000000002,274.24,8.86,79670
2014,4,1,20,30,4.08,250.43,7.95,79640
2014,4,1,21,30,2.79,263.19,7.87,79640
2014,4,1,22,30,3.2800000000000002,269,7.53,79620
2014,4,1,23,30,7.18,41.63,5.43,79660
2014,4,2,0,30,7.45,353.05,3.36,79660
2014,4,2,1,30,6.6000000000000005,338.24,2.85,79670
2014,4,2,2,30,4.16,301.38,4.12,79610
2014,4,2,3,30,4.0200000000000005,260.93,4.65,79560
2014,4,2,4,30,4.07,31.82,1.8900000000000001,79570
2014,4,2,5,30,4.75,359.91,0.85,79580
2014,4,2,6,30,2.58,348.64,0.61,79570
2014,4,2,7,30,2.7600000000000002,328.56,1.18,79550
2014,4,2,8,30,2.08,38.1,1.9100000000000001,79550
2014,4,2,9,30,2.93,80.97,2.87,79550
2014,4,2,10,30,2.43,93.65,4.13,79520
2014,4,2,11,30,3.61,82.32000000000001,5.76,79480
2014,4,2,12,30,2.84,79.48,7.17,79440
2014,4,2,13,30,2.16,109.8,8.41,79420
2014,4,2,14,30,9.93,218.68,10.39,79360
2014,4,2,15,30,6.48,200.54,10.49,79350
2014,4,2,16,30,4.09,193.99,10.49,79360
2014,4,2,17,30,5.66,256.22,9.700000000000001,79380
2014,4,2,18,30,9.72,269.03000000000003,8.01,79430
2014,4,2,19,30,8.45,8.16,6.3500000000000005,79520
2014,4,2,20,30,2.92,137.43,6.37,79560
2014,4,2,21,30,9.6,2.08,0.36,79690
2014,4,2,22,30,7.47,359.90000000000003,0.11,79690
2014,4,2,23,30,6.59,4.71,-0.26,79710
2014,4,3,0,30,4.38,7.41,-0.64,79730
2014,4,3,1,30,4.33,8.93,-0.6900000000000001,79750
2014,4,3,2,30,7.32,355.58,-1.61,79750
2014,4,3,3,30,6.57,337.66,-1.77,79730
2014,4,3,4,30,3.44,343.71,-1.55,79780
2014,4,3,5,30,2.47,296.04,-1.6300000000000001,79790
2014,4,3,6,30,2.46,93.16,-1.12,79820
2014,4,3,7,30,8.02,12.02,-0.04,79850
2014,4,3,8,30,6.99,16.830000000000002,-1.25,79940
2014,4,3,9,30,11.040000000000001,22.34,-1.46,80040
2014,4,3,10,30,5.83,16.95,-1.17,80100
2014,4,3,11,30,4.69,33.910000000000004,0.93,80110
2014,4,3,12,30,5.48,38.13,1.75,80150
2014,4,3,13,30,5.82,41.27,2.37,80200
2014,4,3,14,30,4.21,10.44,2.94,80240
2014,4,3,15,30,5.69,354.45,3.1,80270
2014,4,3,16,30,8.58,345.37,1.72,80350
2014,4,3,17,30,3.9,298.5,2.13,80390
2014,4,3,18,30,3.98,290.75,1.9100000000000001,80460
2014,4,3,19,30,4.7,303.73,1.23,80510
2014,4,3,20,30,5.14,301.03000000000003,1.35,80550
2014,4,3,21,30,4.94,269.27,1.31,80590
2014,4,3,22,30,4.51,298.53000000000003,1.6500000000000001,80580
2014,4,3,23,30,0.45,275.63,0.74,80600
2014,4,4,0,30,1.3900000000000001,120.07000000000001,0.28,80620
2014,4,4,1,30,1.5,180.15,0.68,80590
2014,4,4,2,30,3.96,163.05,0.79,80590
2014,4,4,3,30,1.76,253.96,1.6400000000000001,80540
2014,4,4,4,30,0.93,209.5,1.84,80550
2014,4,4,5,30,1.31,172.62,1.8800000000000001,80550
2014,4,4,6,30,3.56,222.82,2.71,80530
2014,4,4,7,30,2.2,197.17000000000002,2.6,80530
2014,4,4,8,30,3.7600000000000002,162.39000000000001,2.94,80530
2014,4,4,9,30,4.0200000000000005,165.15,3.7,80530
2014,4,4,10,30,4.93,158.89000000000001,4.54,80510
2014,4,4,11,30,4.93,167.49,5.21,80460
2014,4,4,12,30,4.1,174.58,5.96,80420
2014,4,4,13,30,3.77,178.32,6.61,80390
2014,4,4,14,30,2.87,194.07,7.15,80340
2014,4,4,15,30,0.3,140.89000000000001,7.5200000000000005,80300
2014,4,4,16,30,0.86,147.83,7.59,80280
2014,4,4,17,30,1.52,261.59000000000003,7.54,80270
2014,4,4,18,30,2.66,328.51,6.95,80280
2014,4,4,19,30,7.03,265.85,5.8,80280
2014,4,4,20,30,7.97,258.47,5.32,80270
2014,4,4,21,30,7.88,260.44,6.16,80270
2014,4,4,22,30,6.88,262.69,5.44,80260
2014,4,4,23,30,5.8500000000000005,281.29,6.11,80250
2014,4,5,0,30,5.42,288.41,6.21,80230
2014,4,5,1,30,4.2700000000000005,280.69,5.2700000000000005,80230
2014,4,5,2,30,5.4,256.12,4.59,80180
2014,4,5,3,30,6.26,269.19,5.38,80140
2014,4,5,4,30,4.75,271.07,5.74,80140
2014,4,5,5,30,4.92,275.75,5.67,80150
2014,4,5,6,30,5.78,267,5.17,80150
2014,4,5,7,30,7.7,261.77,5.46,80120
2014,4,5,8,30,6.140000000000001,264.72,6.68,80100
2014,4,5,9,30,1.29,46.76,7.55,80110
2014,4,5,10,30,1.75,81.24,7.91,80070
2014,4,5,11,30,7.44,329.25,7.68,80030
2014,4,5,12,30,5.74,342.66,7.57,80010
2014,4,5,13,30,1.3800000000000001,202.27,8.68,79980
2014,4,5,14,30,2.21,192.4,8.74,79960
2014,4,5,15,30,4.71,299.47,9.03,79920
2014,4,5,16,30,2.08,308.12,9.36,79920
2014,4,5,17,30,0.73,287.65000000000003,9.620000000000001,79930
2014,4,5,18,30,9.09,234.18,8.06,79960
2014,4,5,19,30,4.44,267.33,7.9,80030
2014,4,5,20,30,5.05,18.61,6.37,80100
2014,4,5,21,30,2.64,33.72,6.140000000000001,80110
2014,4,5,22,30,0.31,291.79,5.82,80120
2014,4,5,23,30,1.24,231.47,5.63,80140
2014,4,6,0,30,3.88,309.19,5.65,80140
2014,4,6,1,30,3.14,301.39,5.72,80150
2014,4,6,2,30,1.1500000000000001,347.56,5.13,80160
2014,4,6,3,30,2.24,302.66,5.09,80140
2014,4,6,4,30,3.94,292.76,5.01,80140
2014,4,6,5,30,4.99,304.55,5.09,80150
2014,4,6,6,30,4.03,303.38,5.01,80150
2014,4,6,7,30,2.58,36.79,5.96,80160
2014,4,6,8,30,2.57,82,5.86,80180
2014,4,6,9,30,1.41,65.32000000000001,6.48,80190
2014,4,6,10,30,5.23,68.8,5.2,80180
2014,4,6,11,30,5.89,29.47,4.7,80180
2014,4,6,12,30,6.44,38.97,7.32,80100
2014,4,6,13,30,4.65,17.330000000000002,6.03,80130
2014,4,6,14,30,12.200000000000001,306.81,8.15,80060
2014,4,6,15,30,12.38,314.33,7.92,80050
2014,4,6,16,30,9.99,311.89,8.15,80070
2014,4,6,17,30,10.83,303.92,7.37,80110
2014,4,6,18,30,13.33,302.64,6.41,80170
2014,4,6,19,30,9.53,272.69,5.63,80220
2014,4,6,20,30,1.84,250.75,5.46,80220
2014,4,6,21,30,10.77,315.02,5.65,80270
2014,4,6,22,30,9.97,292.53000000000003,4.5600000000000005,80290
2014,4,6,23,30,10.85,291.75,4.83,80330
2014,4,7,0,30,9.13,305.73,4.94,80380
2014,4,7,1,30,8.31,311.78000000000003,4.5200000000000005,80420
2014,4,7,2,30,6.63,318.88,0.9500000000000001,80550
2014,4,7,3,30,3.75,345.51,2.24,80560
2014,4,7,4,30,4.48,15.43,1.59,80630
2014,4,7,5,30,1.93,13.17,0.84,80720
2014,4,7,6,30,1.23,272.22,0.43,80740
2014,4,7,7,30,3.47,15.88,2.19,80790
2014,4,7,8,30,5.44,13.52,2.18,80860
2014,4,7,9,30,6.05,12.46,2.82,80910
2014,4,7,10,30,5.66,14.72,3.54,80900
2014,4,7,11,30,6.24,356.74,5.16,80870
2014,4,7,12,30,7.97,327.93,6.23,80880
2014,4,7,13,30,11.38,351.53000000000003,6.84,80860
2014,4,7,14,30,9.77,343.36,7.8100000000000005,80850
2014,4,7,15,30,9.5,339.67,8.040000000000001,80830
2014,4,7,16,30,7.75,345.21,8.19,80850
2014,4,7,17,30,7.7,321.66,7.78,80910
2014,4,7,18,30,7.7700000000000005,8.94,7.13,80960
2014,4,7,19,30,3.42,4.25,6.66,81000
2014,4,7,20,30,3.62,41.97,6.15,81000
2014,4,7,21,30,1.07,88.64,5.53,81030
2014,4,7,22,30,0.74,85.36,5.28,81020
2014,4,7,23,30,2.5300000000000002,164.77,5.18,81040
2014,4,8,0,30,0.62,336.23,5.42,81040
2014,4,8,1,30,3.06,356.79,6.74,81030
2014,4,8,2,30,10.6,280.85,7.54,80970
2014,4,8,3,30,16.37,288.7,8.42,80930
2014,4,8,4,30,15.02,288.71,8.41,80950
2014,4,8,5,30,12.99,288.08,8.700000000000001,80980
2014,4,8,6,30,8.19,283.75,8.41,81010
2014,4,8,7,30,9.25,285.79,9.96,81020
2014,4,8,8,30,9.200000000000001,303.16,11.39,81040
2014,4,8,9,30,9.82,314.71,12.290000000000001,81050
2014,4,8,10,30,8.48,321.6,13.030000000000001,81050
2014,4,8,11,30,7.88,308.93,13.700000000000001,81020
2014,4,8,12,30,6.95,304.78000000000003,14.38,81010
2014,4,8,13,30,6.19,314.13,15.02,81020
2014,4,8,14,30,6.55,314.25,15.27,81000
2014,4,8,15,30,8.11,308.16,15.11,80950
2014,4,8,16,30,10.51,295.74,14.38,80940
2014,4,8,17,30,11.96,289.68,13.25,80950
2014,4,8,18,30,12.81,278.11,12.040000000000001,80970
2014,4,8,19,30,12.200000000000001,274.73,11.700000000000001,80950
2014,4,8,20,30,12.34,271.62,11.83,80940
2014,4,8,21,30,13.9,275.94,12.040000000000001,80920
2014,4,8,22,30,15.370000000000001,275.33,11.84,80880
2014,4,8,23,30,16.17,270.8,11.55,80840
2014,4,9,0,30,18.02,272.23,11.52,80810
2014,4,9,1,30,18.16,272.28000000000003,11.56,80800
2014,4,9,2,30,17.87,271.39,11.59,80770
2014,4,9,3,30,19.01,267.04,11.67,80720
2014,4,9,4,30,20.1,269.95,11.64,80680
2014,4,9,5,30,20.330000000000002,271.41,11.5,80680
2014,4,9,6,30,19.87,273.85,11.68,80670
2014,4,9,7,30,18.67,275.37,12.99,80670
2014,4,9,8,30,14.950000000000001,273.95,14.4,80680
2014,4,9,9,30,12,281.95,16.12,80680
2014,4,9,10,30,9.81,273.51,17.13,80660
2014,4,9,11,30,11.370000000000001,265.26,17.330000000000002,80600
2014,4,9,12,30,13.64,262.91,17.45,80570
2014,4,9,13,30,8.56,278.67,17.75,80580
2014,4,9,14,30,7.3,282.57,17.89,80550
2014,4,9,15,30,7.97,270.82,17.54,80510
2014,4,9,16,30,6.0600000000000005,255.96,17.11,80460
2014,4,9,17,30,8.69,260.22,16.3,80430
2014,4,9,18,30,3.2,213.13,16.25,80410
2014,4,9,19,30,4.7700000000000005,167.74,15.72,80360
2014,4,9,20,30,4.17,174.84,14.92,80330
2014,4,9,21,30,4.61,217.84,14.67,80320
2014,4,9,22,30,1.05,151.58,15.31,80300
2014,4,9,23,30,3.37,148.53,15.23,80280
2014,4,10,0,30,3.62,34.24,14.43,80350
2014,4,10,1,30,6.890000000000001,349.40000000000003,13.3,80420
2014,4,10,2,30,3.5300000000000002,42.63,11.73,80470
2014,4,10,3,30,4,104.60000000000001,9.08,80460
2014,4,10,4,30,3.59,47.19,7.51,80540
2014,4,10,5,30,2.86,2.94,6.74,80590
2014,4,10,6,30,4.99,6.58,5.68,80650
2014,4,10,7,30,1.17,350.16,6.01,80610
2014,4,10,8,30,2.6,46.88,6.76,80630
2014,4,10,9,30,2.11,24.14,7.87,80640
2014,4,10,10,30,2.93,116.91,9.49,80580
2014,4,10,11,30,3.22,105.55,11.89,80500
2014,4,10,12,30,1.87,128.23,14,80470
2014,4,10,13,30,6.5600000000000005,288.52,15.83,80450
2014,4,10,14,30,5.95,294.26,16.45,80430
2014,4,10,15,30,5.57,241.17000000000002,15.68,80400
2014,4,10,16,30,12.1,291.64,13.69,80490
2014,4,10,17,30,1.1400000000000001,182.24,14.56,80470
2014,4,10,18,30,6.23,277.31,13.51,80500
2014,4,10,19,30,1.36,120.45,13.8,80530
2014,4,10,20,30,10.21,250.56,12.1,80590
2014,4,10,21,30,6.16,266.72,11.870000000000001,80640
2014,4,10,22,30,8.39,278.45,11.75,80610
2014,4,10,23,30,7.75,291.64,11.94,80640
2014,4,11,0,30,6.99,258.6,10.77,80660
2014,4,11,1,30,7.3500000000000005,254.88,10.950000000000001,80680
2014,4,11,2,30,5.19,273.11,10.89,80670
2014,4,11,3,30,8,261.98,10.28,80650
2014,4,11,4,30,8.17,263.82,10.44,80640
2014,4,11,5,30,9.36,263.88,10.15,80660
2014,4,11,6,30,8.11,269.08,10.4,80650
2014,4,11,7,30,2.32,298.44,11.09,80630
2014,4,11,8,30,1.86,80.11,11.25,80630
2014,4,11,9,30,2.89,111.60000000000001,13.18,80600
2014,4,11,10,30,0.76,113.71000000000001,15.39,80540
2014,4,11,11,30,0.9,304.39,16.63,80460
2014,4,11,12,30,10.21,267.43,17.55,80420
2014,4,11,13,30,11,266.86,17.93,80380
2014,4,11,14,30,11.88,269.8,18.11,80360
2014,4,11,15,30,13.36,271.78000000000003,18.09,80310
2014,4,11,16,30,14.06,266.44,17.86,80260
2014,4,11,17,30,10.19,262.14,17.47,80240
2014,4,11,18,30,5.0200000000000005,203.70000000000002,17.27,80210
2014,4,11,19,30,2.41,204.34,16.34,80200
2014,4,11,20,30,4.6000000000000005,193.62,14.82,80160
2014,4,11,21,30,3.1,196.33,15.09,80160
2014,4,11,22,30,2.95,208.25,14.84,80090
2014,4,11,23,30,2.8000000000000003,101.07000000000001,15.33,80040
2014,4,12,0,30,3.59,177.13,14.46,80020
2014,4,12,1,30,2.08,2.54,15.46,80050
2014,4,12,2,30,11.13,293.84000000000003,14.66,80020
2014,4,12,3,30,11.93,290.19,13.82,80000
2014,4,12,4,30,10.1,266.95,13.41,79960
2014,4,12,5,30,7.38,250.32,13.76,79960
2014,4,12,6,30,6.08,239.27,13.36,79940
2014,4,12,7,30,7.61,251.68,14.61,79890
2014,4,12,8,30,5.58,261.78000000000003,16.69,79860
2014,4,12,9,30,2.56,211.02,17.14,79840
2014,4,12,10,30,5.24,330.61,18.42,79780
2014,4,12,11,30,4.63,202.29,17.87,79780
2014,4,12,12,30,5.84,270.1,18.18,79710
2014,4,12,13,30,2.91,215.43,18.330000000000002,79650
2014,4,12,14,30,6.21,238.77,18.44,79560
2014,4,12,15,30,5.82,254.88,18.55,79510
2014,4,12,16,30,5.48,251.25,18.31,79470
2014,4,12,17,30,4.68,264.07,18.25,79460
2014,4,12,18,30,6.8500000000000005,161.83,14.46,79570
2014,4,12,19,30,4.3500000000000005,116.26,12.6,79540
2014,4,12,20,30,9.15,335.31,10.55,79580
2014,4,12,21,30,11.290000000000001,3.44,9.11,79650
2014,4,12,22,30,6.34,329.86,9.42,79670
2014,4,12,23,30,9,2.34,7.67,79680
2014,4,13,0,30,5.5600000000000005,341.55,7.04,79710
2014,4,13,1,30,3.97,39.08,6.08,79710
2014,4,13,2,30,4.38,33.12,5.62,79720
2014,4,13,3,30,3.14,30.03,4.7700000000000005,79700
2014,4,13,4,30,2.98,31.43,4.46,79730
2014,4,13,5,30,7.75,26.51,2.95,79760
2014,4,13,6,30,8.02,16.27,1.37,79870
2014,4,13,7,30,8.22,5.95,0.41000000000000003,79930
2014,4,13,8,30,8.73,12.790000000000001,0.1,80020
2014,4,13,9,30,8.58,11.540000000000001,-0.05,80060
2014,4,13,10,30,7.82,42.21,-0.2,80100
2014,4,13,11,30,8.02,24.05,-0.76,80130
2014,4,13,12,30,7.38,4.93,-0.77,80200
2014,4,13,13,30,7.92,14.22,-1.1300000000000001,80180
2014,4,13,14,30,8.66,19.35,-1.5,80180
2014,4,13,15,30,10.540000000000001,15.43,-2.0300000000000002,80200
2014,4,13,16,30,10.18,22.51,-3.14,80310
2014,4,13,17,30,7.95,355.63,-3.61,80410
2014,4,13,18,30,9.98,9.77,-5.04,80530
2014,4,13,19,30,7.53,31.71,-4.7,80620
2014,4,13,20,30,8.4,18.05,-5.25,80710
2014,4,13,21,30,4.79,10.85,-5.3100000000000005,80760
2014,4,13,22,30,5.43,10.78,-5.6000000000000005,80790
2014,4,13,23,30,3.18,24.59,-6.28,80860
2014,4,14,0,30,7.33,354.48,-6.82,80920
2014,4,14,1,30,5.12,5.2,-6.83,80960
2014,4,14,2,30,8.07,351.63,-6.87,80960
2014,4,14,3,30,6.13,0.18,-6.9,80980
2014,4,14,4,30,5.87,11.290000000000001,-7.38,81020
2014,4,14,5,30,4.67,4.59,-7.3500000000000005,81080
2014,4,14,6,30,2.22,348.19,-7.38,81080
2014,4,14,7,30,0.56,28.43,-6.91,81070
2014,4,14,8,30,0.8,123.21000000000001,-6.24,81090
2014,4,14,9,30,1.27,97.22,-5.42,81090
2014,4,14,10,30,0.7000000000000001,118.96000000000001,-4.54,81080
2014,4,14,11,30,1.02,145.94,-3.65,81040
2014,4,14,12,30,0.81,108.08,-2.5500000000000003,81010
2014,4,14,13,30,1.21,60.86,-1.48,81000
